Date,Max Temp,Min Temp,Ave Temp,Depature Temp,HDD,CDD,precip,New Snow,Snow Depth,State,City
5/4/2022,60,52,56,-4.8,9,0,0,0,0,Ohio,Cincinnati
5/5/2022,63,54,58.5,-2.5,6,0,0.19,0,0,Ohio,Cincinnati
5/6/2022,73,54,63.5,2.2,1,0,1.84,0,0,Ohio,Cincinnati
5/7/2022,62,50,56,-5.6,9,0,0.01,0,0,Ohio,Cincinnati
5/8/2022,70,47,58.5,-3.4,6,0,0,0,0,Ohio,Cincinnati
5/9/2022,78,53,65.5,3.3,0,1,0,0,0,Ohio,Cincinnati
5/10/2022,84,58,71,8.5,0,6,0,0,0,Ohio,Cincinnati
5/11/2022,87,66,76.5,13.8,0,12,0,0,0,Ohio,Cincinnati
5/12/2022,85,61,73,10,0,8,0,0,0,Ohio,Cincinnati
5/13/2022,83,64,73.5,10.2,0,9,0,0,0,Ohio,Cincinnati
5/14/2022,83,60,71.5,8,0,7,0.85,0,0,Ohio,Cincinnati
5/15/2022,85,57,71,7.2,0,6,0,0,0,Ohio,Cincinnati
5/16/2022,77,58,67.5,3.4,0,3,0.25,0,0,Ohio,Cincinnati
5/17/2022,81,52,66.5,2.1,0,2,0,0,0,Ohio,Cincinnati
5/18/2022,74,62,68,3.4,0,3,0.51,0,0,Ohio,Cincinnati
5/19/2022,81,60,70.5,5.6,0,6,1.82,0,0,Ohio,Cincinnati
5/20/2022,86,66,76,10.8,0,11,0.48,0,0,Ohio,Cincinnati
5/21/2022,83,63,73,7.5,0,8,1,0,0,Ohio,Cincinnati
5/22/2022,69,58,63.5,-2.3,1,0,0.04,0,0,Ohio,Cincinnati
5/23/2022,63,53,58,-8,7,0,0,0,0,Ohio,Cincinnati
5/24/2022,75,52,63.5,-2.8,1,0,0,0,0,Ohio,Cincinnati
5/25/2022,83,64,73.5,6.9,0,9,0.08,0,0,Ohio,Cincinnati
5/26/2022,75,64,69.5,2.6,0,5,0.58,0,0,Ohio,Cincinnati
5/27/2022,67,57,62,-5.2,3,0,0.25,0,0,Ohio,Cincinnati
5/28/2022,74,55,64.5,-3,0,0,0,0,0,Ohio,Cincinnati
5/29/2022,81,60,70.5,2.8,0,6,0,0,0,Ohio,Cincinnati
5/30/2022,87,63,75,7,0,10,0,0,0,Ohio,Cincinnati
5/31/2022,88,64,76,7.7,0,11,0,0,0,Ohio,Cincinnati
6/1/2022,89,67,78,9.4,0,13,T,0,0,Ohio,Cincinnati
6/2/2022,75,64,69.5,0.6,0,5,0.53,0,0,Ohio,Cincinnati
6/3/2022,80,60,70,0.8,0,5,0,0,0,Ohio,Cincinnati
6/4/2022,83,54,68.5,-1,0,4,0,0,0,Ohio,Cincinnati
6/5/2022,83,62,72.5,2.7,0,8,0,0,0,Ohio,Cincinnati
6/6/2022,81,64,72.5,2.5,0,8,0.66,0,0,Ohio,Cincinnati
6/7/2022,82,65,73.5,3.2,0,9,0.11,0,0,Ohio,Cincinnati
6/8/2022,81,63,72,1.4,0,7,0.63,0,0,Ohio,Cincinnati
6/9/2022,76,57,66.5,-4.4,0,2,0,0,0,Ohio,Cincinnati
6/10/2022,75,58,66.5,-4.7,0,2,0.06,0,0,Ohio,Cincinnati
6/11/2022,78,61,69.5,-1.9,0,5,T,0,0,Ohio,Cincinnati
6/12/2022,82,66,74,2.3,0,9,0.17,0,0,Ohio,Cincinnati
6/13/2022,92,71,81.5,9.5,0,17,T,0,0,Ohio,Cincinnati
6/14/2022,94,75,84.5,12.3,0,20,0,0,0,Ohio,Cincinnati
6/15/2022,92,74,83,10.5,0,18,0,0,0,Ohio,Cincinnati
6/16/2022,92,77,84.5,11.8,0,20,0,0,0,Ohio,Cincinnati
6/17/2022,88,72,80,7.1,0,15,0,0,0,Ohio,Cincinnati
6/18/2022,79,64,71.5,-1.7,0,7,0,0,0,Ohio,Cincinnati
6/19/2022,80,57,68.5,-4.9,0,4,0,0,0,Ohio,Cincinnati
6/20/2022,82,57,69.5,-4.1,0,5,0,0,0,Ohio,Cincinnati
6/21/2022,92,59,75.5,1.7,0,11,0,0,0,Ohio,Cincinnati
6/22/2022,95,69,82,8,0,17,0.2,0,0,Ohio,Cincinnati
6/23/2022,86,64,75,0.8,0,10,0,0,0,Ohio,Cincinnati
6/24/2022,88,64,76,1.6,0,11,0,0,0,Ohio,Cincinnati
6/25/2022,89,66,77.5,2.9,0,13,0,0,0,Ohio,Cincinnati
6/26/2022,87,71,79,4.3,0,14,0.02,0,0,Ohio,Cincinnati
6/27/2022,80,62,71,-3.9,0,6,0,0,0,Ohio,Cincinnati
6/28/2022,80,56,68,-7,0,3,0,0,0,Ohio,Cincinnati
6/29/2022,86,53,69.5,-5.6,0,5,0,0,0,Ohio,Cincinnati
6/30/2022,92,65,78.5,3.2,0,14,0,0,0,Ohio,Cincinnati
7/1/2022,92,73,82.5,7.1,0,18,0,0,0,Ohio,Cincinnati
7/2/2022,87,70,78.5,3,0,14,0.27,0,0,Ohio,Cincinnati
7/3/2022,90,71,80.5,4.9,0,16,T,0,0,Ohio,Cincinnati
7/4/2022,91,69,80,4.3,0,15,0,0,0,Ohio,Cincinnati
7/5/2022,94,75,84.5,8.8,0,20,T,0,0,Ohio,Cincinnati
7/6/2022,95,72,83.5,7.7,0,19,0.57,0,0,Ohio,Cincinnati
7/7/2022,87,73,80,4.1,0,15,T,0,0,Ohio,Cincinnati
7/8/2022,80,72,76,0.1,0,11,0.31,0,0,Ohio,Cincinnati
7/9/2022,81,69,75,-1,0,10,0.32,0,0,Ohio,Cincinnati
7/10/2022,88,62,75,-1,0,10,0,0,0,Ohio,Cincinnati
7/11/2022,88,65,76.5,0.5,0,12,0,0,0,Ohio,Cincinnati
7/12/2022,88,73,80.5,4.4,0,16,0,0,0,Ohio,Cincinnati
7/13/2022,87,63,75,-1.1,0,10,T,0,0,Ohio,Cincinnati
7/14/2022,87,68,77.5,1.4,0,13,0,0,0,Ohio,Cincinnati
7/15/2022,88,68,78,1.9,0,13,T,0,0,Ohio,Cincinnati
7/16/2022,91,71,81,4.9,0,16,T,0,0,Ohio,Cincinnati
7/17/2022,78,72,75,-1.1,0,10,1.21,0,0,Ohio,Cincinnati
7/18/2022,84,69,76.5,0.4,0,12,0.27,0,0,Ohio,Cincinnati
7/19/2022,88,67,77.5,1.4,0,13,0,0,0,Ohio,Cincinnati
7/20/2022,92,73,82.5,6.4,0,18,0,0,0,Ohio,Cincinnati
7/21/2022,89,69,79,2.9,0,14,0,0,0,Ohio,Cincinnati
7/22/2022,92,69,80.5,4.4,0,16,0,0,0,Ohio,Cincinnati
7/23/2022,89,70,79.5,3.4,0,15,0.01,0,0,Ohio,Cincinnati
7/24/2022,91,75,83,7,0,18,0.08,0,0,Ohio,Cincinnati
7/25/2022,83,73,78,2,0,13,T,0,0,Ohio,Cincinnati
7/26/2022,80,70,75,-1,0,10,0.11,0,0,Ohio,Cincinnati
7/27/2022,82,71,76.5,0.5,0,12,0.91,0,0,Ohio,Cincinnati
7/28/2022,88,71,79.5,3.5,0,15,T,0,0,Ohio,Cincinnati
7/29/2022,83,64,73.5,-2.4,0,9,T,0,0,Ohio,Cincinnati
7/30/2022,84,59,71.5,-4.4,0,7,0,0,0,Ohio,Cincinnati
7/31/2022,77,66,71.5,-4.4,0,7,0.42,0,0,Ohio,Cincinnati
8/1/2022,85,69,77,1.1,0,12,0.16,0,0,Ohio,Cincinnati
8/2/2022,85,69,77,1.2,0,12,0,0,0,Ohio,Cincinnati
8/3/2022,92,67,79.5,3.7,0,15,T,0,0,Ohio,Cincinnati
8/4/2022,85,73,79,3.2,0,14,T,0,0,Ohio,Cincinnati
8/5/2022,83,71,77,1.3,0,12,2.34,0,0,Ohio,Cincinnati
8/6/2022,82,72,77,1.3,0,12,2.4,0,0,Ohio,Cincinnati
8/7/2022,88,69,78.5,2.8,0,14,0.19,0,0,Ohio,Cincinnati
8/8/2022,89,70,79.5,3.9,0,15,0,0,0,Ohio,Cincinnati
8/9/2022,87,72,79.5,3.9,0,15,1.16,0,0,Ohio,Cincinnati
8/10/2022,85,70,77.5,2,0,13,0,0,0,Ohio,Cincinnati
8/11/2022,85,64,74.5,-1,0,10,0.08,0,0,Ohio,Cincinnati
8/12/2022,79,64,71.5,-3.9,0,7,0,0,0,Ohio,Cincinnati
8/13/2022,81,60,70.5,-4.9,0,6,T,0,0,Ohio,Cincinnati
8/14/2022,77,66,71.5,-3.8,0,7,0.05,0,0,Ohio,Cincinnati
8/15/2022,81,65,73,-2.2,0,8,0,0,0,Ohio,Cincinnati
8/16/2022,83,63,73,-2.2,0,8,T,0,0,Ohio,Cincinnati
8/17/2022,83,62,72.5,-2.6,0,8,0,0,0,Ohio,Cincinnati
8/18/2022,84,63,73.5,-1.5,0,9,0,0,0,Ohio,Cincinnati
8/19/2022,86,63,74.5,-0.4,0,10,0,0,0,Ohio,Cincinnati
8/20/2022,86,66,76,1.2,0,11,0.66,0,0,Ohio,Cincinnati
8/21/2022,79,67,73,-1.7,0,8,0.02,0,0,Ohio,Cincinnati
8/22/2022,79,63,71,-3.5,0,6,0,0,0,Ohio,Cincinnati
8/23/2022,82,61,71.5,-2.9,0,7,0,0,0,Ohio,Cincinnati
8/24/2022,84,59,71.5,-2.8,0,7,0,0,0,Ohio,Cincinnati
8/25/2022,84,62,73,-1.1,0,8,0,0,0,Ohio,Cincinnati
8/26/2022,86,67,76.5,2.5,0,12,0.02,0,0,Ohio,Cincinnati
8/27/2022,86,66,76,2.2,0,11,0,0,0,Ohio,Cincinnati
8/28/2022,91,68,79.5,5.9,0,15,0,0,0,Ohio,Cincinnati
8/29/2022,89,70,79.5,6.1,0,15,0.18,0,0,Ohio,Cincinnati
8/30/2022,83,65,74,0.8,0,9,0.65,0,0,Ohio,Cincinnati
8/31/2022,80,58,69,-4,0,4,0,0,0,Ohio,Cincinnati
9/1/2022,83,59,71,-1.7,0,6,0,0,0,Ohio,Cincinnati
9/2/2022,85,66,75.5,3,0,11,0,0,0,Ohio,Cincinnati
9/3/2022,77,69,73,0.7,0,8,0.51,0,0,Ohio,Cincinnati
9/4/2022,82,69,75.5,3.5,0,11,0.07,0,0,Ohio,Cincinnati
9/5/2022,80,69,74.5,2.8,0,10,0.22,0,0,Ohio,Cincinnati
9/6/2022,80,67,73.5,2.1,0,9,0.27,0,0,Ohio,Cincinnati
9/7/2022,80,62,71,-0.2,0,6,0,0,0,Ohio,Cincinnati
9/8/2022,78,58,68,-2.9,0,3,0,0,0,Ohio,Cincinnati
9/9/2022,84,62,73,2.5,0,8,0,0,0,Ohio,Cincinnati
9/10/2022,79,66,72.5,2.3,0,8,0,0,0,Ohio,Cincinnati
9/11/2022,80,65,72.5,2.6,0,8,0.55,0,0,Ohio,Cincinnati
9/12/2022,71,60,65.5,-4.1,0,1,0.04,0,0,Ohio,Cincinnati
9/13/2022,73,56,64.5,-4.7,0,0,0,0,0,Ohio,Cincinnati
9/14/2022,80,57,68.5,-0.4,0,4,0,0,0,Ohio,Cincinnati
9/15/2022,82,59,70.5,2,0,6,0,0,0,Ohio,Cincinnati
9/16/2022,82,59,70.5,2.4,0,6,0,0,0,Ohio,Cincinnati
9/17/2022,83,62,72.5,4.7,0,8,0,0,0,Ohio,Cincinnati
9/18/2022,82,59,70.5,3.1,0,6,0,0,0,Ohio,Cincinnati
9/19/2022,82,67,74.5,7.5,0,10,0.02,0,0,Ohio,Cincinnati
9/20/2022,86,61,73.5,6.9,0,9,0,0,0,Ohio,Cincinnati
9/21/2022,93,68,80.5,14.3,0,16,0.02,0,0,Ohio,Cincinnati
9/22/2022,74,53,63.5,-2.4,1,0,T,0,0,Ohio,Cincinnati
9/23/2022,68,47,57.5,-8,7,0,0.01,0,0,Ohio,Cincinnati
9/24/2022,75,54,64.5,-0.6,0,0,0.15,0,0,Ohio,Cincinnati
9/25/2022,75,57,66,1.3,0,1,0.08,0,0,Ohio,Cincinnati
9/26/2022,68,50,59,-5.3,6,0,0,0,0,Ohio,Cincinnati
9/27/2022,66,42,54,-9.8,11,0,0,0,0,Ohio,Cincinnati
9/28/2022,60,40,50,-13.4,15,0,0,0,0,Ohio,Cincinnati
9/29/2022,67,47,57,-6,8,0,0,0,0,Ohio,Cincinnati
9/30/2022,72,47,59.5,-3.1,5,0,0,0,0,Ohio,Cincinnati
10/1/2022,74,49,61.5,-0.7,3,0,0,0,0,Ohio,Cincinnati
10/2/2022,70,52,61,-0.8,4,0,0,0,0,Ohio,Cincinnati
10/3/2022,69,47,58,-3.4,7,0,0,0,0,Ohio,Cincinnati
10/4/2022,71,42,56.5,-4.5,8,0,0,0,0,Ohio,Cincinnati
10/5/2022,76,43,59.5,-1.1,5,0,0,0,0,Ohio,Cincinnati
10/6/2022,75,47,61,0.8,4,0,0,0,0,Ohio,Cincinnati
10/7/2022,63,43,53,-6.8,12,0,0,0,0,Ohio,Cincinnati
10/8/2022,58,35,46.5,-12.9,18,0,0,0,0,Ohio,Cincinnati
10/9/2022,63,35,49,-10,16,0,0,0,0,Ohio,Cincinnati
10/10/2022,72,40,56,-2.6,9,0,0,0,0,Ohio,Cincinnati
10/11/2022,76,47,61.5,3.3,3,0,0,0,0,Ohio,Cincinnati
10/12/2022,78,57,67.5,9.7,0,3,0.02,0,0,Ohio,Cincinnati
10/13/2022,65,44,54.5,-2.9,10,0,0.03,0,0,Ohio,Cincinnati
10/14/2022,65,35,50,-7,15,0,0,0,0,Ohio,Cincinnati
10/15/2022,63,44,53.5,-3.1,11,0,0,0,0,Ohio,Cincinnati
10/16/2022,71,39,55,-1.2,10,0,0,0,0,Ohio,Cincinnati
10/17/2022,51,37,44,-11.8,21,0,0.01,T,0,Ohio,Cincinnati
10/18/2022,44,36,40,-15.4,25,0,0.01,T,0,Ohio,Cincinnati
10/19/2022,53,35,44,-11,21,0,0,0,0,Ohio,Cincinnati
10/20/2022,56,29,42.5,-12.1,22,0,0,0,0,Ohio,Cincinnati
10/21/2022,71,40,55.5,1.3,9,0,0,0,0,Ohio,Cincinnati
10/22/2022,78,51,64.5,10.7,0,0,0,0,0,Ohio,Cincinnati
10/23/2022,77,53,65,11.6,0,0,0,0,0,Ohio,Cincinnati
10/24/2022,78,51,64.5,11.5,0,0,0,0,0,Ohio,Cincinnati
10/25/2022,75,54,64.5,11.9,0,0,0.36,0,0,Ohio,Cincinnati
10/26/2022,60,42,51,-1.2,14,0,0.11,0,0,Ohio,Cincinnati
10/27/2022,58,36,47,-4.8,18,0,0,0,0,Ohio,Cincinnati
10/28/2022,66,43,54.5,3.1,10,0,0,0,0,Ohio,Cincinnati
10/29/2022,69,42,55.5,4.5,9,0,0,0,0,Ohio,Cincinnati
10/30/2022,65,50,57.5,6.8,7,0,0.4,0,0,Ohio,Cincinnati
10/31/2022,67,57,62,11.7,3,0,0.05,0,0,Ohio,Cincinnati
11/1/2022,65,52,58.5,8.6,6,0,0,0,0,Ohio,Cincinnati
11/2/2022,63,48,55.5,6,9,0,0,0,0,Ohio,Cincinnati
11/3/2022,71,48,59.5,10.4,5,0,0,0,0,Ohio,Cincinnati
11/4/2022,75,53,64,15.3,1,0,0,0,0,Ohio,Cincinnati
11/5/2022,74,59,66.5,18.2,0,2,0.01,0,0,Ohio,Cincinnati
11/6/2022,71,50,60.5,12.6,4,0,0,0,0,Ohio,Cincinnati
11/7/2022,66,46,56,8.5,9,0,0,0,0,Ohio,Cincinnati
11/8/2022,61,44,52.5,5.4,12,0,0,0,0,Ohio,Cincinnati
11/9/2022,72,41,56.5,9.7,8,0,0,0,0,Ohio,Cincinnati
11/10/2022,71,47,59,12.6,6,0,0,0,0,Ohio,Cincinnati
11/11/2022,61,45,53,7,12,0,0.88,0,0,Ohio,Cincinnati
11/12/2022,45,30,37.5,-8.1,27,0,0.17,1.2,0,Ohio,Cincinnati
11/13/2022,37,30,33.5,-11.7,31,0,T,T,T,Ohio,Cincinnati
11/14/2022,44,31,37.5,-7.4,27,0,0,0,0,Ohio,Cincinnati
11/15/2022,41,35,38,-6.5,27,0,0.03,T,0,Ohio,Cincinnati
11/16/2022,38,28,33,-11.1,32,0,0.1,0.4,0,Ohio,Cincinnati
11/17/2022,31,24,27.5,-16.3,37,0,T,T,0,Ohio,Cincinnati
11/18/2022,35,20,27.5,-15.9,37,0,0,0,0,Ohio,Cincinnati
11/19/2022,35,17,26,-17.1,39,0,T,T,0,Ohio,Cincinnati
11/20/2022,34,15,24.5,-18.2,40,0,0,0,0,Ohio,Cincinnati
11/21/2022,48,21,34.5,-7.9,30,0,0,0,0,Ohio,Cincinnati
11/22/2022,56,25,40.5,-1.5,24,0,0,0,0,Ohio,Cincinnati
11/23/2022,58,28,43,1.3,22,0,0,0,0,Ohio,Cincinnati
11/24/2022,64,36,50,8.6,15,0,T,0,0,Ohio,Cincinnati
11/25/2022,55,34,44.5,3.5,20,0,0.09,0,0,Ohio,Cincinnati
11/26/2022,55,26,40.5,-0.2,24,0,0.08,0,0,Ohio,Cincinnati
11/27/2022,56,43,49.5,9.1,15,0,0.61,0,0,Ohio,Cincinnati
11/28/2022,46,42,44,3.9,21,0,0,0,0,Ohio,Cincinnati
11/29/2022,61,40,50.5,10.7,14,0,0.28,0,0,Ohio,Cincinnati
11/30/2022,57,27,42,2.5,23,0,0.14,T,0,Ohio,Cincinnati
12/1/2022,38,20,29,-10.2,36,0,0,0,0,Ohio,Cincinnati
12/2/2022,59,28,43.5,4.6,21,0,0.03,0,0,Ohio,Cincinnati
12/3/2022,55,27,41,2.4,24,0,0.08,0,0,Ohio,Cincinnati
12/4/2022,41,20,30.5,-7.9,34,0,0,0,0,Ohio,Cincinnati
12/5/2022,48,25,36.5,-1.6,28,0,T,0,0,Ohio,Cincinnati
12/6/2022,54,44,49,11.2,16,0,0.84,0,0,Ohio,Cincinnati
12/7/2022,53,46,49.5,11.9,15,0,0.01,0,0,Ohio,Cincinnati
12/8/2022,47,44,45.5,8.2,19,0,0.06,0,0,Ohio,Cincinnati
12/9/2022,51,41,46,8.9,19,0,T,0,0,Ohio,Cincinnati
12/10/2022,47,40,43.5,6.7,21,0,0,0,0,Ohio,Cincinnati
12/11/2022,46,40,43,6.4,22,0,T,0,0,Ohio,Cincinnati
12/12/2022,47,35,41,4.7,24,0,0,0,0,Ohio,Cincinnati
12/13/2022,45,30,37.5,1.4,27,0,0,0,0,Ohio,Cincinnati
12/14/2022,52,39,45.5,9.6,19,0,0.84,0,0,Ohio,Cincinnati
12/15/2022,55,39,47,11.3,18,0,0.17,0,0,Ohio,Cincinnati
12/16/2022,43,32,37.5,2.1,27,0,T,0,0,Ohio,Cincinnati
12/17/2022,33,27,30,-5.2,35,0,T,T,0,Ohio,Cincinnati
12/18/2022,33,21,27,-8,38,0,T,T,0,Ohio,Cincinnati
12/19/2022,33,16,24.5,-10.3,40,0,0,0,0,Ohio,Cincinnati
12/20/2022,45,27,36,1.4,29,0,0,0,0,Ohio,Cincinnati
12/21/2022,42,22,32,-2.4,33,0,0,0,0,Ohio,Cincinnati
12/22/2022,45,10,27.5,-6.7,37,0,0.24,3.6,0,Ohio,Cincinnati
12/23/2022,10,-8,1,-33,64,0,0.04,1.6,3,Ohio,Cincinnati
12/24/2022,14,-1,6.5,-27.3,58,0,T,T,2,Ohio,Cincinnati
12/25/2022,17,5,11,-22.6,54,0,0,0,2,Ohio,Cincinnati
12/26/2022,25,12,18.5,-15,46,0,0.04,0.4,2,Ohio,Cincinnati
12/27/2022,32,24,28,-5.3,37,0,0,0,2,Ohio,Cincinnati
12/28/2022,49,21,35,1.9,30,0,0,0,2,Ohio,Cincinnati
12/29/2022,60,41,50.5,17.6,14,0,0,0,T,Ohio,Cincinnati
12/30/2022,65,50,57.5,24.7,7,0,0.02,0,0,Ohio,Cincinnati
12/31/2022,56,38,47,14.4,18,0,0.32,0,0,Ohio,Cincinnati
1/1/2023,52,38,45,12.5,20,0,0,0,0,Ohio,Cincinnati
1/2/2023,61,48,54.5,22.2,10,0,0.01,0,0,Ohio,Cincinnati
1/3/2023,61,56,58.5,26.3,6,0,1.28,0,0,Ohio,Cincinnati
1/4/2023,62,39,50.5,18.5,14,0,0.01,0,0,Ohio,Cincinnati
1/5/2023,47,32,39.5,7.6,25,0,T,0,0,Ohio,Cincinnati
1/6/2023,39,27,33,1.2,32,0,0,0,0,Ohio,Cincinnati
1/7/2023,42,23,32.5,0.8,32,0,0,0,0,Ohio,Cincinnati
1/8/2023,40,30,35,3.5,30,0,T,T,0,Ohio,Cincinnati
1/9/2023,42,30,36,4.6,29,0,0,0,0,Ohio,Cincinnati
1/10/2023,50,29,39.5,8.2,25,0,0,0,0,Ohio,Cincinnati
1/11/2023,51,34,42.5,11.2,22,0,0.02,0,0,Ohio,Cincinnati
1/12/2023,54,38,46,14.8,19,0,0.67,0,0,Ohio,Cincinnati
1/13/2023,38,31,34.5,3.4,30,0,T,T,0,Ohio,Cincinnati
1/14/2023,36,24,30,-1,35,0,0,0,0,Ohio,Cincinnati
1/15/2023,41,22,31.5,0.5,33,0,0,0,0,Ohio,Cincinnati
1/16/2023,49,28,38.5,7.5,26,0,0.2,0,0,Ohio,Cincinnati
1/17/2023,61,40,50.5,19.6,14,0,0.02,0,0,Ohio,Cincinnati
1/18/2023,46,34,40,9.1,25,0,0.38,0,0,Ohio,Cincinnati
1/19/2023,62,36,49,18.1,16,0,0.19,0,0,Ohio,Cincinnati
1/20/2023,36,32,34,3.1,31,0,T,T,0,Ohio,Cincinnati
1/21/2023,36,28,32,1.1,33,0,0,0,0,Ohio,Cincinnati
1/22/2023,34,28,31,0.1,34,0,0.55,5.6,T,Ohio,Cincinnati
1/23/2023,34,27,30.5,-0.5,34,0,0.01,0.5,4,Ohio,Cincinnati
1/24/2023,42,26,34,3,31,0,0,0,3,Ohio,Cincinnati
1/25/2023,46,32,39,7.9,26,0,0.42,0.3,T,Ohio,Cincinnati
1/26/2023,34,27,30.5,-0.6,34,0,0.01,0.1,0,Ohio,Cincinnati
1/27/2023,44,19,31.5,0.3,33,0,0,0,0,Ohio,Cincinnati
1/28/2023,55,32,43.5,12.2,21,0,T,0,0,Ohio,Cincinnati
1/29/2023,48,35,41.5,10.1,23,0,0.08,0,0,Ohio,Cincinnati
1/30/2023,36,26,31,-0.5,34,0,0.06,0.1,0,Ohio,Cincinnati
1/31/2023,27,21,24,-7.7,41,0,0.02,0.5,1,Ohio,Cincinnati
2/1/2023,31,16,23.5,-8.3,41,0,0,0,T,Ohio,Cincinnati
2/2/2023,35,18,26.5,-5.4,38,0,0,0,0,Ohio,Cincinnati
2/3/2023,31,17,24,-8.1,41,0,0,0,0,Ohio,Cincinnati
2/4/2023,47,16,31.5,-0.8,33,0,0,0,0,Ohio,Cincinnati
2/5/2023,52,36,44,11.6,21,0,0,0,0,Ohio,Cincinnati
2/6/2023,47,29,38,5.4,27,0,0,0,0,Ohio,Cincinnati
2/7/2023,57,35,46,13.2,19,0,0.03,0,0,Ohio,Cincinnati
2/8/2023,53,33,43,10,22,0,0.1,0,0,Ohio,Cincinnati
2/9/2023,67,40,53.5,20.3,11,0,0.1,0,0,Ohio,Cincinnati
2/10/2023,45,27,36,2.5,29,0,0,0,0,Ohio,Cincinnati
2/11/2023,44,23,33.5,-0.2,31,0,0,0,0,Ohio,Cincinnati
2/12/2023,54,27,40.5,6.6,24,0,0,0,0,Ohio,Cincinnati
2/13/2023,59,26,42.5,8.3,22,0,0,0,0,Ohio,Cincinnati
2/14/2023,59,32,45.5,11.1,19,0,0.02,0,0,Ohio,Cincinnati
2/15/2023,71,52,61.5,26.8,3,0,0,0,0,Ohio,Cincinnati
2/16/2023,60,42,51,16.1,14,0,1.87,0,0,Ohio,Cincinnati
2/17/2023,42,25,33.5,-1.7,31,0,T,T,0,Ohio,Cincinnati
2/18/2023,45,20,32.5,-3,32,0,0,0,0,Ohio,Cincinnati
2/19/2023,59,37,48,12.2,17,0,0,0,0,Ohio,Cincinnati
2/20/2023,62,38,50,14,15,0,0.01,0,0,Ohio,Cincinnati
2/21/2023,54,38,46,9.7,19,0,0,0,0,Ohio,Cincinnati
2/22/2023,73,41,57,20.4,8,0,0.32,0,0,Ohio,Cincinnati
2/23/2023,71,37,54,17.1,11,0,0,0,0,Ohio,Cincinnati
2/24/2023,43,26,34.5,-2.7,30,0,0,0,0,Ohio,Cincinnati
2/25/2023,51,32,41.5,4,23,0,0.08,0,0,Ohio,Cincinnati
2/26/2023,60,31,45.5,7.7,19,0,0,0,0,Ohio,Cincinnati
2/27/2023,68,47,57.5,19.4,7,0,0.22,0,0,Ohio,Cincinnati
2/28/2023,54,41,47.5,9.1,17,0,0,0,0,Ohio,Cincinnati
3/1/2023,78,41,59.5,20.8,5,0,0.1,T,0,Ohio,Cincinnati
3/2/2023,57,44,50.5,11.5,14,0,T,0,0,Ohio,Cincinnati
3/3/2023,59,37,48,8.7,17,0,2.08,0,0,Ohio,Cincinnati
3/4/2023,56,36,46,6.3,19,0,T,0,0,Ohio,Cincinnati
3/5/2023,58,33,45.5,5.5,19,0,0,0,0,Ohio,Cincinnati
3/6/2023,74,40,57,16.7,8,0,0,0,0,Ohio,Cincinnati
3/7/2023,50,37,43.5,2.9,21,0,0,0,0,Ohio,Cincinnati
3/8/2023,51,32,41.5,0.6,23,0,0,0,0,Ohio,Cincinnati
3/9/2023,53,32,42.5,1.3,22,0,0.08,0,0,Ohio,Cincinnati
3/10/2023,44,36,40,-1.6,25,0,0.01,0,0,Ohio,Cincinnati
3/11/2023,44,34,39,-2.9,26,0,0,0,0,Ohio,Cincinnati
3/12/2023,38,32,35,-7.2,30,0,0.03,0.1,T,Ohio,Cincinnati
3/13/2023,37,30,33.5,-9.1,31,0,0.02,T,0,Ohio,Cincinnati
3/14/2023,38,26,32,-10.9,33,0,T,T,0,Ohio,Cincinnati
3/15/2023,50,19,34.5,-8.7,30,0,0,0,0,Ohio,Cincinnati
3/16/2023,61,34,47.5,3.9,17,0,T,0,0,Ohio,Cincinnati
3/17/2023,58,29,43.5,-0.4,21,0,0.29,0,0,Ohio,Cincinnati
3/18/2023,35,19,27,-17.2,38,0,T,T,0,Ohio,Cincinnati
3/19/2023,37,17,27,-17.6,38,0,T,T,0,Ohio,Cincinnati
3/20/2023,49,19,34,-10.9,31,0,0,0,0,Ohio,Cincinnati
3/21/2023,57,28,42.5,-2.8,22,0,0.01,0,0,Ohio,Cincinnati
3/22/2023,52,44,48,2.4,17,0,0.03,0,0,Ohio,Cincinnati
3/23/2023,70,50,60,14,5,0,0.16,0,0,Ohio,Cincinnati
3/24/2023,53,43,48,1.7,17,0,1.7,0,0,Ohio,Cincinnati
3/25/2023,62,37,49.5,2.8,15,0,0.66,0,0,Ohio,Cincinnati
3/26/2023,63,32,47.5,0.4,17,0,0,0,0,Ohio,Cincinnati
3/27/2023,56,40,48,0.6,17,0,0.01,0,0,Ohio,Cincinnati
3/28/2023,50,34,42,-5.8,23,0,T,0,0,Ohio,Cincinnati
3/29/2023,57,26,41.5,-6.7,23,0,0,0,0,Ohio,Cincinnati
3/30/2023,61,32,46.5,-2,18,0,0,0,0,Ohio,Cincinnati
3/31/2023,65,46,55.5,6.6,9,0,0.74,0,0,Ohio,Cincinnati
4/1/2023,64,38,51,1.7,14,0,0.07,0,0,Ohio,Cincinnati
4/2/2023,54,37,45.5,-4.2,19,0,0,0,0,Ohio,Cincinnati
4/3/2023,71,42,56.5,6.5,8,0,0.04,0,0,Ohio,Cincinnati
4/4/2023,76,55,65.5,15.1,0,1,0,0,0,Ohio,Cincinnati
4/5/2023,77,55,66,15.2,0,1,1.31,0,0,Ohio,Cincinnati
4/6/2023,56,41,48.5,-2.7,16,0,T,0,0,Ohio,Cincinnati
4/7/2023,56,40,48,-3.5,17,0,0,0,0,Ohio,Cincinnati
